PLUIDM|PLUIGR|TAG|RENCENG|MINOR|KDIDM
20100794|1447620||1|1|G089
20096136|1689620||1|1|G089
20131515|1661530||1|1|G089
20124718|1580610|T|1|1|G089
20079010|1453630||1|1|G089
20025002|1366530||1|1|G089
20052782|1668240||1|2|G089
20087287|1374470|R|1|1|G089
20088381|1515500|R|1|1|G089
20090367|1419260|R|1|1|G089
20090530|1432390|N|1|2|G089
20091425|1299920|R|1|1|G089
20092228|1436940|N|1|1|G089
20093046|1305170|N|1|2|G089
20000844|1002640|N|1|2|G089
20093923||N|0|1|G089
20096981|1643580|N|1|1|G089
20099787|1422710|N|1|1|G089
20093189|1551250|R|1|2|G089
20096261|1832280|R|1|1|G089
20128212|1660230||1|1|G089
20120591|||0|0|G089
20000071|1000250|S|1|6|G089
20110965|1633850||1|1|G089
20123795|1487580|V|1|1|G089
20098083|1574630||1|1|G089
20118829|1547080||1|2|G089
20132184|||0|1|G089
20115444|||0|1|G089
20048641|1317290||1|24|G089
10003616|0308320||1|2|G089
20067359|1529280||1|2|G089
20056663|1378490|N|1|5|G089
20086147|1312950|R|1|1|G089
20086141|1312920|N|1|2|G089
20089960|1667390|R|1|1|G089
20090533|1432320|N|1|1|G089
20091177|1295860|N|1|10|G089
20020016|1432330|N|1|2|G089
20064959|1266370|N|1|1|G089
20092450|1710430|N|1|2|G089
20065699|1555420|N|1|1|G089
20079358|1452680|F|1|1|G089
20093961|1822020|R|1|1|G089
20096138|1689680|N|1|1|G089
20038764|1143330||1|2|G089
20109265|1593320||1|1|G089
20040608|1153730||1|1|G089
20082203|1411420||1|2|G089
20114051|1460730||1|2|G089
20129289|1706660||1|1|G089
20096153|1581870|S|1|1|G089
20053181|1349740||1|1|G089
20095225|1511550||1|1|G089
20082862|1454750||1|2|G089
10004655|0015900|L|1|2|G089
20069205|1557700||1|1|G089
10008992|1366300||1|2|G089
10026612|0749760||1|2|G089
20049293|1377840||1|1|G089
20106536|1468340|V|1|10|G089
20088670|1516320||1|2|G089
20119688|1484350||1|0|G089
20099420|1712780||1|1|G089
20043958||N|0|1|G089
20040659||N|0|1|G089
20054944||N|0|1|G089
20062448|1373310|N|1|1|G089
20053398||N|0|1|G089
20057396||N|0|1|G089
20053966||R|0|1|G089
20053963||R|0|1|G089
20014543||N|0|1|G089
10006109||N|0|1|G089
20045884|1289610|F|1|2|G089
20041861||N|0|1|G089
20056970|1553290|R|1|2|G089
20055208|1386510|F|1|1|G089
20061198||N|0|1|G089
20111612|1583370||1|2|G089
20097527|1573430||1|1|G089
20106134|1538560||1|1|G089
10021069|0489270||1|2|G089
20106550|1863700||1|1|G089
20040194|1230710||1|1|G089
20122856|1817510||1|1|G089
20129936|1840410||1|1|G089
20123268|1486390||1|1|G089
20113111|1632420||1|1|G089
20017349|1311040||1|2|G089
20094671|1690320|N|1|1|G089
20095562|1541800|R|1|1|G089
20097112|1414080|N|1|2|G089
20098644|1591880|R|1|2|G089
10000425|1007540|D|1|2|G089
20040710|1277550||1|2|G089
10000553|1484050||1|1|G089
20121952|1595860||1|2|G089
10000234|0004880||1|2|G089
20122436|1522520||1|1|G089
20011850|1089080||1|2|G089
20033546|1522840||1|2|G089
20130190|1684350||1|1|G089
10022118|1714220|L|1|36|G089
20096173|1832360||1|1|G089
10000587|1314750||1|2|G089
10022534|0608130|L|1|2|G089
20042961|1288360||1|1|G089
10013751|1538950||1|1|G089
20123017|1569090||1|1|G089
10033006|0856270||1|2|G089
20040302|1221180|L|1|2|G089
20103061|1593470||1|1|G089
20118167||Z|0|2|G089
20123685|||0|0|G089
20112619|1483430||1|1|G089
20130307|1439140||1|1|G089
20127592|1736580||1|1|G089
10025653|1201140|N|1|1|G089
10022120|0604410|N|1|1|G089
20048753||N|0|1|G089
20039604||N|0|1|G089
20031062|1288660|N|1|1|G089
20122044|1596150||1|1|G089
20075945|1350900||1|1|G089
20131285|1858240||1|2|G089
20066910|1832250||1|1|G089
10012742|1288330|S|1|3|G089
20100915|1592720||1|2|G089
20054716|1395840||1|1|G089
20054050|1381220|V|1|1|G089
20128291|1699520||1|1|G089
20110480|1445120||1|1|G089
20121021|1633970||1|4|G089
20131630|1744430||1|2|G089
20126400|1464250|V|1|2|G089
20065096|1648880||1|5|G089
20037618|1229830|L|1|30|G089
20127483|1736110||1|2|G089
20089490|1354270||1|2|G089
20065182|1262930|N|1|2|G089
20122747|1568750|N|1|1|G089
20009973|1072880||1|1|G089
20027096|1213350||1|2|G089
10036570|0086610||1|2|G089
20101391|1483850||1|1|G089
20091175|1295850||1|2|G089
20096095|1581770||1|1|G089
20049716|1431130||1|4|G089
20027868|1156300||1|2|G089
10001469|1191230||1|1|G089
20021695|1341590|T|1|1|G089
20002725|1369370||1|1|G089
10011021|0366410||1|2|G089
20031318|1386150||1|2|G089
20106371|1863690||1|2|G089
20024587|1207400|N|1|2|G089
20013978|1103980|R|1|1|G089
20008719|1084220||1|1|G089
20091432|1266120|T|1|1|G089
20041399|1531880|S|1|2|G089
10040447|0892970||1|1|G089
20095010|1511300||1|1|G089
20079628|1294420||1|1|G089
20090906|1433040||1|1|G089
20053183|1535330|L|1|2|G089
20051947|1668260||1|1|G089
20021324|1229600|S|1|4|G089
20084717|1499070||1|1|G089
20120365|1627710||1|2|G089
10011593|1384800||1|1|G089
20106309|1863320||1|2|G089
10029898|0889510||1|1|G089
10011852|0375150||1|2|G089
20045924|1289860|S|1|1|G089
10003550|0009370||1|2|G089
10001014|0037600||1|1|G089
20126007|1537100|T|1|3|G089
20125542|1588830||1|1|G089
10036357|1028010||1|1|G089
10038967|0041020|T|1|1|G089
20124726|1580200|D|1|1|G089
20027910|1192410||1|2|G089
10035551|1172640||1|2|G089
10038449|0048670||1|1|G089
20128780|1974610|I|1|1|G089
20127015|1612900|I|1|1|G089
20129224|1645250||1|1|G089
20123093|1569770||1|20|G089
20034046|1200990||1|2|G089
10000088|0002050||1|6|G089
20037098|1220260||1|1|G089
10009493|0355030|S|1|2|G089
20129454|1662480||1|1|G089
20082394|1411560||1|2|G089
20063503|1358400|R|1|1|G089
20052659|1473800|R|1|1|G089
20064417||N|0|1|G089
20064428|1518770|R|1|2|G089
20065300|1396970|N|1|1|G089
10014125|1288520|N|1|2|G089
20031520|1151630|N|1|2|G089
10032320|1480020|N|1|1|G089
20065396||N|0|1|G089
20067869||R|0|6|G089
20036593|1420240|V|1|12|G089
20131338|1858420|Z|1|750|G089
20123884|1509940||1|1|G089
20113694|1836300|V|1|12|G089
20102652|1505560||1|3|G089
20123739|||0|0|G089
20123745|||0|0|G089
20101859|1508680||1|1|G089
20097402|1575480|N|1|1|G089
10000730|1259590|N|1|1|G089
20016388|1430400|J|1|1|G089
10031038|1556410||1|1|G089
10003650|0235750||1|2|G089
20130598|1701030|F|1|1|G089
20055908|0088210|Z|1|1|G089
20096788|1490190|F|1|2|G089
20099953|1423110|R|1|1|G089
20096811|1642860|R|1|1|G089
20101346|1462050|R|1|1|G089
20099515|1451510|N|1|2|G089
20103256|1525660|R|1|1|G089
20106976|1470680|G|1|1|G089
20104713|1709270|R|1|1|G089
20106187|1444290|N|1|2|G089
20069607|1574400|Z|1|250|G089
20129363|1707780||1|1|G089
20130916|1507420||1|1|G089
20126225|1463900||1|0|G089
20048847|1275030||1|4|G089
20090167|1418960||1|1|G089
20122906|1568990||1|2|G089
20120038|1587520|Z|1|10|G089
20101309|1439320|Z|1|1|G089
20109719|1593660||1|1|G089
20077454|1430640||1|1|G089
20118171||Z|0|1|G089
20078367|1334600|N|1|48|G089
20122265|1522030|O|1|5|G089
20117862|1594720|T|1|1|G089
10000128|1361940|L|1|2|G089
20070683||N|0|1|G089
20070196||N|0|1|G089
20031998|1268590|R|1|1|G089
20106505|1425940||1|1|G089
20052901|1442310|V|1|1|G089
20015821|1322380||1|2|G089
20067228|1555250||1|1|G089
20106548|1863800||1|1|G089
20086406|1687360||1|1|G089
20087862|1337530||1|24|G089
20019597|1268180|S|1|36|G089
20084469|1498670||1|2|G089
10002350|0052240||1|2|G089
20025563|1177480||1|1|G089
10005839|0277510|V|1|6|G089
20124184|||0|0|G089
20123571|||0|0|G089
20123610|||0|0|G089
20128903|1564890||1|1|G089
20113581|1942530|N|1|2|G089
20113676|1546550|N|1|2|G089
20119754|1484010|N|1|2|G089
20039184|1377880|N|1|2|G089
20054709||N|0|2|G089
20049139||N|0|1|G089
20042522|1203570|R|1|1|G089
20047830||N|0|1|G089
20047209||N|0|1|G089
20121634|1539330|T|1|1|G089
20082398|1832270|V|1|1|G089
20113294|1626370|Z|1|2|G089
10008316|0346420||1|2|G089
20023023|1249780||1|1|G089
20123256|1565390||1|12|G089
20093143|1551130||1|2|G089
20090542|1432440||1|1|G089
20090553|1432480||1|1|G089
20092400|1314330||1|2|G089
20091575|1267360||1|2|G089
20090313|1606320||1|1|G089
20092317|1314210||1|1|G089
20095762|1414760||1|1|G089
20090543|1432450||1|2|G089
20080927|1265580||1|1|G089
20129838|1839830||1|1|G089
20100033|1474460||1|1|G089
20056990|1356090||1|2|G089
20084999|1304550||1|1|G089
20014993|1165140||1|6|G089
20072320|1529570||1|1|G089
20126309|1464320|N|1|24|G089
20106379|1863710||1|8|G089
20029222|1407220||1|2|G089
10036772|1540860||1|1|G089
20032880|1206090||1|1|G089
20123573|||0|0|G089
20022639|1520640||1|2|G089
20045204|1298240||1|2|G089
20059512|1556480||1|2|G089
20025365|1212350||1|1|G089
20121434|1539290|T|1|1|G089
10004709|0889740||1|1|G089
20071629|1432620||1|1|G089
20131221|1438810||1|1|G089
20031664|1303010|R|1|2|G089
20037489|1277580|F|1|1|G089
20046702||R|0|1|G089
20045396|1533300|R|1|1|G089
10003549|0009360|R|1|1|G089
20029205||R|0|1|G089
10010162|1391860|N|1|1|G089
20040021||R|0|1|G089
20123716|||0|0|G089
20120416|1601470|N|1|2|G089
20120664|1781910|N|1|1|G089
20060393|1527920||1|1|G089
20116987|1780800||1|2|G089
20047928|1196170||1|1|G089
20108294|1424440||1|1|G089
20041119|1203650|R|1|1|G089
20038184|1391440||1|2|G089
20046527|1400260||1|2|G089
20099396|1525530||1|2|G089
20091792|1392270|S|1|2|G089
20072325|1529590||1|1|G089
10004084|0351490||1|2|G089
20116681|1705330|Z|1|1|G089
20131699|1786420||1|1|G089
20123195|1566020||1|2|G089
20114435|1633760|I|1|1|G089
20047617|1267710||1|2|G089
20096812|1642820|R|1|1|G089
20099949|1423180|R|1|1|G089
20098845|1552500|R|1|1|G089
20092061|1456080|N|1|1|G089
20101559|1630650|N|1|4|G089
20105932|1492150|R|1|1|G089
20106268|1863390|N|1|24|G089
20105696|1491850|F|1|1|G089
20106154|1863120|R|1|1|G089
20110719|1462640|N|1|3|G089
20107857|1423710|R|1|2|G089
20039178|1327360|S|1|2|G089
20087016|1687830||1|2|G089
20047245|1384260||1|24|G089
20112659|1506180||1|6|G089
20115188|1545650|S|1|2|G089
20045415|1433060|S|1|24|G089
20121183|1470920||1|1|G089
20072368|1318680||1|2|G089
20127573|1681940||1|1|G089
20125394|1588890|R|1|1|G089
20121048|1635010|N|1|2|G089
20127484|1736190|N|1|2|G089
20063173||N|0|1|G089
20066146|1383460|N|1|30|G089
20056509||N|0|1|G089
20057373|1355630|N|1|1|G089
20112944|1483530||1|2|G089
20075585|1592460||1|5|G089
20109218|1583950||1|2|G089
20024699|1153810|E|1|20|G089
20034686|1152490|L|1|4|G089
20122072|1521940||1|2|G089
20122928|||0|0|G089
20113345|1941900||1|1|G089
20101460|1458110||1|2|G089
20123047|1569730||1|1|G089
20131635|1783380||1|1|G089
20130398|1590750||1|1|G089
20125799|1539820|V|1|12|G089
20123576|||0|0|G089
10019363|0543000|N|1|1|G089
20110247|1444900|F|1|2|G089
20112471|1435230|N|1|1|G089
20112834|1506880|R|1|1|G089
20119967|1587580|N|1|1|G089
20052260|1669810||1|2|G089
20113074|1545550|L|1|2|G089
20082888|1454450||1|6|G089
20082247|1411480||1|1|G089
20071510|1450620||1|2|G089
20019674|1142400|D|1|24|G089
20095742|1435680||1|2|G089
20122106|1596440|N|1|3|G089
20030982|1157150||1|1|G089
20072925|1345010|E|1|2|G089
20030445|1385000||1|2|G089
10029632|1153600||1|1|G089
20132193|||0|0|G089
20122264|1509560||1|30|G089
10008554|0338900||1|2|G089
10036938|0301880||1|2|G089
20013662|1250890||1|1|G089
10005355|0819670||1|1|G089
20131802|1786940||1|2|G089
20098059|1574090||1|2|G089
20122148|1596240|H|1|1|G089
20129929|1840700||1|1|G089
20111008|1649180|V|1|4|G089
20109716|1546380||1|2|G089
20095772|1541920|O|1|6|G089
20034842|1184750||1|1|G089
10038823|0227190||1|1|G089
20034077|1288700||1|6|G089
20014069|1118980|S|1|2|G089
10034798|0872710|N|1|9|G089
20091864|1392510||1|1|G089
10040157|1256470||1|1|G089
10035899|1318370||1|1|G089
10003520|0086420||1|1|G089
20034315|1190440||1|2|G089
10008989|0346280|D|1|6|G089
20122572|1569120||1|2|G089
20069634|1310590||1|2|G089
20064017|1529080||1|1|G089
10000689|0030180|D|1|12|G089
20097484|1575550||1|12|G089
20079510|1453660||1|1|G089
20083489|1530480|L|1|1|G089
20108875|1592870|L|1|2|G089
20113093|1631680||1|1|G089
20131365|1660870||1|1|G089
20093173|1551200||1|12|G089
20067585|1479160||1|1|G089
20046933|1330150||1|1|G089
20095770|1541940|V|1|10|G089
20128556|1786000||1|1|G089
20055209|1382790||1|1|G089
20115209|1594390|I|1|1|G089
10022333|1162930||1|2|G089
20128782|1974660|I|1|1|G089
20122058|1596350|I|1|1|G089
20115487|1825350|V|1|1|G089
20112357|1584080|V|1|1|G089
20123403|1486380|V|1|1|G089
20124324|1416670|V|1|1|G089
20125811|1539900|V|1|1|G089
10003999|0889720||1|1|G089
20101099|1422320||1|1|G089
20077259|1281770||1|2|G089
20096479|1429440|V|1|2|G089
10037789|0889850|N|1|1|G089
20048765||N|0|1|G089
20053481||N|0|1|G089
10020787|0576460|N|1|1|G089
20037009||R|0|1|G089
20034881|1317930|R|1|1|G089
20062336||N|0|1|G089
10011513||R|0|1|G089
20056051|1352300|Z|1|1|G089
20045069||R|0|1|G089
20025416|1359630|N|1|12|G089
20033729||N|0|1|G089
20086392|1687240||1|2|G089
20132006|||0|1|G089
20123405|1486930||1|1|G089
10034745|0873040||1|1|G089
10011020|0366400||1|1|G089
10003340|1280350||1|1|G089
20097394|1575520||1|2|G089
20121050|1634990||1|6|G089
20069566|1311910|N|1|1|G089
20120933|1420630|N|1|8|G089
20103565|1496290|N|1|1|G089
20126307|1645240|L|1|10|G089
20058027|1482480||1|2|G089
20114735|1633890||1|2|G089
20012366|1354300||1|12|G089
20129841|1839880||1|12|G089
20127778|1974230||1|24|G089
20032259|1545090||1|2|G089
20071341||N|0|1|G089
20071923||N|0|1|G089
20071916||N|0|1|G089
20072822|1373920|N|1|1|G089
20072614|1686320|N|1|1|G089
20073466|1292750|R|1|1|G089
20017063|1123130|R|1|1|G089
20074045|1274440|N|1|1|G089
20075342|1549520|N|1|1|G089
20075344|1549480|N|1|1|G089
20034576|1165200|R|1|2|G089
20075745|1497670|R|1|1|G089
10036678|1191210||1|1|G089
20112371|1780690||1|1|G089
20053867|1633930||1|24|G089
20062818|1280550||1|12|G089
20129113|1957310||1|12|G089
20096820|1643550|N|1|4|G089
20124898|1703920||1|4|G089
20053892|1382870||1|1|G089
20035385||N|0|2|G089
20055763|1356580|N|1|1|G089
20056824||R|0|1|G089
20027702||R|0|1|G089
10011865|1141230|N|1|1|G089
20057329|1355820|R|1|1|G089
10019354|1404420|N|1|1|G089
20045142||N|0|1|G089
10026648||N|0|1|G089
20053890||R|0|1|G089
20057079||N|0|1|G089
20084821|1537760||1|10|G089
20022431|1441670||1|1|G089
20014608|1201310||1|2|G089
20109969|1417430||1|4|G089
20129112|1957300||1|24|G089
20123500|1486810||1|2|G089
20084899|1304510||1|2|G089
20092546|1375950||1|2|G089
20072923|1345000|E|1|2|G089
20075760|1497910|R|1|1|G089
20075763|1497920|R|1|1|G089
20075774|1497960|R|1|1|G089
20077070|1280910|R|1|1|G089
20080334|1265490|R|1|1|G089
20080870|1265890|R|1|1|G089
20081581|1294080|N|1|1|G089
20069614|1686280|N|1|1|G089
20081615|1391220|R|1|1|G089
20081827|1320390|N|1|1|G089
20084070|1394030|N|1|1|G089
20084472|1498730|N|1|2|G089
20084685|1499330|R|1|1|G089
20128373|1659910|Z|1|1|G089
20045854|1241640||1|20|G089
20114752|1544980||1|1|G089
20105577|1941680|N|1|1|G089
20074226|1317490||1|2|G089
20097521|1575810||1|1|G089
20096673|1469990||1|1|G089
20117628|1485380|T|1|1|G089
20114755|1545000||1|40|G089
20062261|1443920|N|1|1|G089
20037651|1229790|R|1|1|G089
20037649|1348350|R|1|1|G089
20019483||N|0|1|G089
20062475||N|0|1|G089
20052497|1357080|N|1|1|G089
10035229||N|0|2|G089
10036607|0014720|N|1|1|G089
20048006|1307790|N|1|2|G089
10032409|0822730|N|1|1|G089
20043024|1288430|R|1|2|G089
20023819|1355200|R|1|1|G089
20049561||N|0|1|G089
20046705||R|0|1|G089
20033508||N|0|6|G089
20033795|1243460|R|1|1|G089
20031420||N|0|1|G089
20037790||N|0|1|G089
10008814||R|0|1|G089
20024417|1342030|N|1|1|G089
20030102|1520970|N|1|2|G089
20018789||N|0|1|G089
20096605|1470100||1|1|G089
20082122|1708760|N|1|1|G089
20098305|1467130|R|1|5|G089
20098770|1451560|N|1|1|G089
20098838|1552430|R|1|1|G089
20096751|1642830|N|1|1|G089
10012056|1555310|N|1|1|G089
20092547|1434190|R|1|1|G089
20100437|1592300|N|1|2|G089
20098005|1574280|N|1|2|G089
20070225|1441060|N|1|1|G089
20070970|1477920|R|1|1|G089
20069800|1311760|N|1|1|G089
20071578|1450520|R|1|2|G089
20071982|1714140|N|1|1|G089
20071953|1865070|N|1|1|G089
20073811|1372620|R|1|1|G089
20072632||N|0|1|G089
20001703|1009870||1|1|G089
20073752||N|0|1|G089
20072606||N|0|1|G089
20067180||N|0|1|G089
20065447|1311730|R|1|1|G089
20065453|1311590|R|1|1|G089
20067454||N|0|1|G089
20051673|1395080|N|1|1|G089
20052365|1669740|N|1|6|G089
20068767|1557080|N|1|2|G089
20069734||R|0|1|G089
20069763||N|0|1|G089
20069742||N|0|1|G089
20070972|1686470|R|1|1|G089
20070062|1864930|N|1|1|G089
20069807||N|0|1|G089
20071730||N|0|1|G089
20071134||N|0|1|G089
20071087|1676120|N|1|1|G089
20071333||N|0|1|G089
20072018|1714400|N|1|1|G089
20072023|1714420|N|1|1|G089
20072802|1373900|R|1|3|G089
20022751||N|0|1|G089
20021171|1863890|N|1|1|G089
20039543||R|0|1|G089
20054237|1297910|N|1|1|G089
20040610|1153750|N|1|1|G089
20038778|1143270|R|1|1|G089
20037913||N|0|1|G089
20055700||N|0|1|G089
20064845||N|0|1|G089
20026547|1213340|N|1|1|G089
10019696|1376370|N|1|1|G089
20098734|1542890|N|1|1|G089
20102657|1505590|N|1|1|G089
20091190|1295760|N|1|1|G089
20098842|1552470|R|1|1|G089
20107232|1470740|R|1|1|G089
20105063|1445140|N|1|5|G089
20110248|1444910|F|1|2|G089
20100573|1592320|N|1|1|G089
20023120|1541900|N|1|2|G089
20025229|1331260|N|1|2|G089
20073950|1273370|N|1|1|G089
20074071|1274550|N|1|1|G089
20074291||N|0|1|G089
20075663|1497770|R|1|1|G089
20017745|1349450||1|1|G089
20062077|1323240|N|1|1|G089
20077060|1281060|N|1|1|G089
20079086|1453640|N|1|2|G089
10011733|1492760|N|1|1|G089
20081564|1320300|R|1|1|G089
20057871||N|0|1|G089
20030880||R|0|1|G089
20060466||R|0|1|G089
20040730||N|0|1|G089
20040776||N|0|1|G089
20057332||N|0|1|G089
20042591||N|0|1|G089
20034809||R|0|3|G089
20032749|1271660|N|1|2|G089
20056965|1553320|R|1|2|G089
20018253||N|0|1|G089
10003736|0223690|N|1|1|G089
10027989||F|0|1|G089
20043774||R|0|1|G089
20064251|1518720|F|1|1|G089
20054331||N|0|1|G089
20054250|1298110|N|1|1|G089
10012216|1409190|N|1|1|G089
20039918|1521230|N|1|1|G089
20055255|1387010|N|1|1|G089
20028555||N|0|1|G089
20060071|1373230|N|1|1|G089
20057564||N|0|1|G089
20045605||R|0|1|G089
20019645||N|0|1|G089
20062250||N|0|1|G089
20054884||N|0|1|G089
20054891||N|0|1|G089
20054788||N|0|1|G089
20117262|1781480|R|1|1|G089
20057328||N|0|1|G089
20039860|1201790|N|1|1|G089
20042367||R|0|3|G089
20044191|1667020|N|1|2|G089
20048166||N|0|1|G089
20045452||N|0|1|G089
20043775|1322150|N|1|1|G089
20048891||N|0|2|G089
20048416||N|0|1|G089
20048269|1864580|N|1|1|G089
20040768||N|0|1|G089
20051672||N|0|1|G089
20051871||N|0|1|G089
10006738|0325370|N|1|2|G089
20004230|1139710|N|1|20|G089
20003881||N|0|1|G089
20026717|1370840|N|1|4|G089
20025094||N|0|4|G089
20055978||N|0|2|G089
20001216|1372660|R|1|1|G089
20057785|1481560|N|1|2|G089
20002082|1013450|R|1|2|G089
20049563||N|0|1|G089
20049694||N|0|1|G089
20047848||N|0|1|G089
20074044|1274420|N|1|1|G089
20060638||N|0|1|G089
20062483||N|0|1|G089
20051510|1395360|N|1|2|G089
20028304|1326030|N|1|1|G089
20049062||N|0|1|G089
20051911|1286740|N|1|1|G089
20014357|1229650|N|1|2|G089
20054777|1534720|N|1|1|G089
20046739|1864440|N|1|1|G089
20045294||N|0|1|G089
20046322||N|0|1|G089
10000724|0031770||1|1|G089
20008886|1063610|N|1|1|G089
20017678|1153480|N|1|1|G089
20054041||N|0|1|G089
20055263|1387070|R|1|1|G089
20045135|1298010|R|1|2|G089
20029274||N|0|1|G089
20030288||N|0|1|G089
20036802|1153350|N|1|1|G089
20040687||N|0|1|G089
20041533|1532270|N|1|1|G089
20052209|1340210|N|1|1|G089
20038025||R|0|1|G089
20023764|1365060|R|1|2|G089
10010746|0363530|N|1|1|G089
10002165||N|0|6|G089
20043071||N|0|3|G089
20031555||N|0|1|G089
20025409|1211760|N|1|1|G089
20046602|1278340|R|1|1|G089
20131005|1860610|Z|1|1|G089
20123883|1509920||1|1|G089
20119034|1547150|N|1|1|G089
20087474|1824430|V|1|2|G089
20119679|1484320||1|0|G089
20090397|1419640||1|1|G089
20106504|1425950||1|1|G089
20039784|1353060||1|1|G089
20076018|1351840|N|1|1|G089
20075646||R|0|1|G089
20077052|1281150|N|1|1|G089
20083544|1530620|R|1|1|G089
20083148|1529980|R|1|2|G089
20083780|1635290|R|1|1|G089
20084027|1393760|R|1|2|G089
20073379|1393560|R|1|1|G089
20084748|1499200|N|1|1|G089
20084769|1304040|N|1|1|G089
20118549|1486150|F|1|1|G089
20094745|1457140|R|1|1|G089
20122606|1562280|R|1|1|G089
20070881|1492420|N|1|1|G089
20063171||N|0|1|G089
20063284|1635930|R|1|1|G089
20054816|1314700|F|1|1|G089
20030431||N|0|1|G089
10036386|0885420|N|1|12|G089
10034706||N|0|1|G089
20058065|1389030|N|1|2|G089
20027416|1520580|N|1|1|G089
20042285||R|0|1|G089
20006264||N|0|1|G089
20048620|1257260|N|1|1|G089
20039138||N|0|1|G089
20053551|1402020|N|1|2|G089
20046054|1232380|N|1|1|G089
20052871|1668590|R|1|1|G089
20036466|1219610|R|1|1|G089
20048318||R|0|1|G089
20049431|1356540||1|1|G089
20107620|1500620|V|1|1|G089
20098912|1421940||1|1|G089
20060392|1527910||1|2|G089
20122091|1509670||1|1|G089
10005836|1078770||1|4|G089
20125581|1466450||1|1|G089
20124211|1510410||1|0|G089
20087027|1703350|R|1|18|G089
20087475|1336360|N|1|1|G089
20088100|1323860|R|1|1|G089
20047761|1440380|N|1|2|G089
20048399|1166680|R|1|1|G089
20048667|1257250|N|1|1|G089
20054659|1382970|N|1|1|G089
20047095|1351370|N|1|2|G089
20043428|1322370|R|1|1|G089
20046501||N|0|1|G089
20046606||N|0|1|G089
20046324|1864410|N|1|1|G089
20060351||R|0|1|G089
20060364||R|0|1|G089
20049801|1431910|R|1|1|G089
20049362|1285190|N|1|1|G089
20047614|1864390|N|1|1|G089
20004724|1088100|N|1|1|G089
20056202|1670670|N|1|1|G089
10036988|1149210|N|1|2|G089
20046977||N|0|1|G089
20046884||R|0|24|G089
20047411|1384130|N|1|1|G089
20052526|1259760|R|1|1|G089
20054277||R|0|1|G089
20054635||R|0|1|G089
20065358|1373370|N|1|1|G089
20065616||N|0|1|G089
20065821|1499880|N|1|1|G089
20067262||N|0|1|G089
20065474||N|0|1|G089
20065448|1514530|R|1|1|G089
20065404||R|0|1|G089
20065866||N|0|1|G089
20068137||N|0|1|G089
20060062||N|0|1|G089
20032541|1277630|R|1|1|G089
20119464|1436040|R|1|1|G089
20120462|1427560||1|1|G089
20113317|1627240|N|1|1|G089
20106726|1426290|N|1|2|G089
20122397|1522510|N|1|6|G089
20102704|1505160|F|1|1|G089
20047366|1286260|N|1|1|G089
20065235||R|0|1|G089
20062837|1341230|N|1|2|G089
20056987||N|0|1|G089
20062697||N|0|1|G089
20069146|1359390|D|1|2|G089
10005489|1268970|L|1|8|G089
20125783|1540310|L|1|2|G089
10022197|0604160||1|2|G089
20071686|1335750|L|1|1|G089
20113083|1631590||1|2|G089
20131625|1744400||1|1|G089
20067453|1556820|N|1|200|G089
20087289|1374480||1|1|G089
20039717|1531490|L|1|2|G089
